SSP,MODEL,VARIABLE,UNIT,REGION,Region,Year,GDPP,Growth_rate
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Austria,2060,68942.13453,0.053858973
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Austria,2065,72886.05917,0.057206303
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Austria,2070,77158.40476,0.058616773
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Austria,2075,81660.3213,0.058346418
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Austria,2080,86329.19381,0.05717431
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Austria,2085,91294.91297,0.057520741
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Austria,2090,96600.0005,0.058109344
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Austria,2095,102287.4735,0.058876532
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Austria,2100,108371.1849,0.059476603
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belarus,2010,12367.46152,0
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belarus,2015,15416.74078,0.246556599
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belarus,2020,19135.24793,0.241199304
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belarus,2025,23363.76686,0.220980619
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belarus,2030,28327.10891,0.212437578
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belarus,2035,33881.10687,0.196066531
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belarus,2040,39312.66466,0.160312289
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belarus,2045,44216.25513,0.124733098
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belarus,2050,48494.79628,0.096763987
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belarus,2055,52676.42487,0.086228398
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belarus,2060,57320.30901,0.088158681
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belarus,2065,62234.84265,0.085738087
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belarus,2070,66843.02284,0.07404502
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belarus,2075,70864.0698,0.06015657
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belarus,2080,74671.77886,0.053732577
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belarus,2085,78658.98205,0.053396387
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belarus,2090,83006.41891,0.055269427
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belarus,2095,87794.86849,0.057687702
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belarus,2100,92650.40895,0.055305515
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belgium,2010,33389.07733,0
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belgium,2015,35066.21172,0.050230031
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belgium,2020,37104.0043,0.05811271
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belgium,2025,39667.34869,0.069085384
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belgium,2030,42911.28416,0.08177848
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belgium,2035,46690.72082,0.08807559
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belgium,2040,50588.34564,0.083477504
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belgium,2045,54300.7663,0.073384899
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belgium,2050,57802.4883,0.064487525
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belgium,2055,61338.41199,0.061172517
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belgium,2060,65056.8076,0.060620996
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belgium,2065,68972.42109,0.060187606
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belgium,2070,73002.2063,0.058426037
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belgium,2075,77128.05274,0.056516736
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belgium,2080,81398.26443,0.055365221
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belgium,2085,85860.57785,0.054820744
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belgium,2090,90685.63504,0.056196421
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belgium,2095,95876.91353,0.057244772
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belgium,2100,101404.0484,0.057648235
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Estonia,2010,16592.60033,0
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Estonia,2015,20766.62788,0.251559579
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Estonia,2020,24711.56748,0.189965343
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Estonia,2025,28856.40706,0.16772872
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Estonia,2030,33505.93878,0.161126495
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Estonia,2035,38461.47115,0.14790012
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Estonia,2040,43187.86474,0.122886448
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Estonia,2045,47509.45033,0.100064813
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Estonia,2050,51293.59608,0.079650379
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Estonia,2055,54706.88599,0.066544173
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Estonia,2060,58772.31108,0.074312859
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Estonia,2065,63399.80807,0.078736005
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Estonia,2070,68089.29364,0.073966873
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Estonia,2075,72472.69837,0.064377298
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Estonia,2080,76833.98441,0.060178331
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Estonia,2085,81426.79934,0.059775827
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Estonia,2090,86484.45875,0.062112958
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Estonia,2095,92061.77641,0.064489247
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Estonia,2100,97941.13691,0.063863209
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Finland,2010,31702.96766,0
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Finland,2015,34640.09525,0.092645194
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Finland,2020,37149.81812,0.072451385
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Finland,2025,39660.04555,0.067570383
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Finland,2030,42658.98242,0.075616072
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Finland,2035,46180.61601,0.082553155
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Finland,2040,49889.47353,0.080311998
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Finland,2045,53351.86997,0.069401343
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Finland,2050,56594.87203,0.060785162
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Finland,2055,59751.94461,0.055783721
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Finland,2060,62959.37265,0.053679057
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Finland,2065,66523.75955,0.056614079
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Finland,2070,70394.8103,0.058190499
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Finland,2075,74435.61902,0.057402083
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Finland,2080,78654.53164,0.05667868
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Finland,2085,83043.58332,0.055801638
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Finland,2090,87792.34858,0.057184012
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Finland,2095,92965.56094,0.058925549
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Finland,2100,98560.74236,0.060185529
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,France,2010,30607.94831,0
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,France,2015,31621.76867,0.033122781
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,France,2020,33542.06624,0.060727077
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,France,2025,35813.05498,0.06770569
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,France,2030,38735.84137,0.081612317
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,France,2035,42249.31701,0.090703481
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,France,2040,46015.88699,0.089151026
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,France,2045,49863.12902,0.083606821
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,France,2050,53590.57789,0.074753609
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,France,2055,57339.18929,0.069949076
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,France,2060,61295.11117,0.068991591
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,France,2065,65509.84619,0.068761357
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,France,2070,69803.24219,0.065538179
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,France,2075,74122.43027,0.061876611
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,France,2080,78573.4148,0.060049091
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,France,2085,83300.91069,0.060166608
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,France,2090,88347.22377,0.060579327
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,France,2095,93701.03613,0.060599667
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,France,2100,99298.678,0.059739381
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Germany,2010,33137.8782,0
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Germany,2015,36346.1424,0.096815619
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Germany,2020,38793.47054,0.067333917
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Germany,2025,41145.51635,0.060629941
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Germany,2030,43694.30054,0.061945612
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Germany,2035,46860.35382,0.072459182
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Germany,2040,50685.04475,0.081618909
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Germany,2045,54487.69681,0.07502513
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Germany,2050,58061.21557,0.065583957
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Germany,2055,61607.1572,0.061072466
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Germany,2060,65538.99675,0.063821149
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Germany,2065,69692.4482,0.063373742
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Germany,2070,74130.53761,0.063681066
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Germany,2075,78779.09473,0.062707722
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Germany,2080,83601.07002,0.061208818
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Germany,2085,88688.2432,0.060850575
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Germany,2090,94159.7695,0.06169393
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Germany,2095,100048.2005,0.062536591
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Germany,2100,106338.236,0.062870052
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Latvia,2010,12873.10285,0
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Latvia,2015,16220.14315,0.260002607
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Latvia,2020,19631.50623,0.21031646
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Latvia,2025,23428.97683,0.193437556
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Latvia,2030,28022.12899,0.196045785
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Latvia,2035,32877.46119,0.173267784
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Latvia,2040,37549.64824,0.142109119
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Latvia,2045,41945.13979,0.117058129
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Latvia,2050,45827.81614,0.092565584
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Latvia,2055,49369.50113,0.07728243
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Latvia,2060,53357.51605,0.080778919
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Latvia,2065,57726.25256,0.081876685
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Latvia,2070,61891.29886,0.072151683
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Latvia,2075,65718.53427,0.061838021
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Latvia,2080,69841.59661,0.062738197
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Latvia,2085,74057.78723,0.060367901
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Latvia,2090,78659.2663,0.062133629
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Latvia,2095,83642.35089,0.063350255
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Latvia,2100,88729.49788,0.06082023
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Norway,2010,46743.76705,0
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Norway,2015,49956.4276,0.068729175
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Norway,2020,53422.7286,0.069386487
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Norway,2025,55479.50988,0.038500117
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Norway,2030,58256.7911,0.050059585
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Norway,2035,61298.06934,0.052204699
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Norway,2040,63794.20529,0.040721282
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Norway,2045,66087.91933,0.035954896
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Norway,2050,68647.34035,0.038727517
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Norway,2055,71526.87736,0.041946811
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Norway,2060,74623.09425,0.043287461
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Norway,2065,78169.95789,0.047530375
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Norway,2070,82211.70407,0.051704597
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Norway,2075,86508.42312,0.05226408
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Norway,2080,91104.60295,0.053129853
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Norway,2085,95985.90752,0.053579121
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Norway,2090,101159.4105,0.053898568
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Norway,2095,106679.121,0.054564478
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Norway,2100,112595.0366,0.055455234
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Poland,2010,17255.37181,0
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Poland,2015,19985.52832,0.158220671
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Poland,2020,23457.28641,0.173713601
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Poland,2025,27046.69748,0.153019024
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Poland,2030,30880.50833,0.141747836
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Poland,2035,34969.10688,0.132400623
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Poland,2040,38772.61397,0.108767636
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Poland,2045,41953.38978,0.082036662
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Poland,2050,44578.69134,0.062576625
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Poland,2055,47064.9803,0.055773036
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Poland,2060,49755.30561,0.057161934
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Poland,2065,52874.15869,0.062683829
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Poland,2070,56250.908,0.063863887
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Poland,2075,59579.48933,0.059173824
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Poland,2080,62948.43575,0.056545406
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Poland,2085,66516.1438,0.056676675
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Poland,2090,70330.48711,0.057344625
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Poland,2095,74455.0567,0.058645543
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Poland,2100,78923.64836,0.060017302
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Portugal,2010,21601.27813,0
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Portugal,2015,21269.00123,-0.01538228
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Portugal,2020,23181.82664,0.089934896
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Portugal,2025,25412.80945,0.096238439
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Portugal,2030,28075.69721,0.104785257
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Portugal,2035,30974.14183,0.103236782
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Portugal,2040,33819.75637,0.09187065
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Portugal,2045,36677.47391,0.084498466
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Portugal,2050,39650.36637,0.081054995
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Portugal,2055,42913.28694,0.082292318
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Portugal,2060,46441.50142,0.082217297
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Portugal,2065,50164.82296,0.08017229
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Portugal,2070,54000.88298,0.076469123
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Portugal,2075,58098.24378,0.075875811
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Portugal,2080,62485.08438,0.075507284
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Portugal,2085,67108.04228,0.073984983
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Portugal,2090,72058.3611,0.073766402
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Portugal,2095,77286.87922,0.072559493
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Portugal,2100,82718.20718,0.070274903
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Rest of Europe,2010,22332.88438,0
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Rest of Europe,2015,23544.30024,0.054243592
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Rest of Europe,2020,25960.27376,0.102613945
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Rest of Europe,2025,28657.26029,0.103888986
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Rest of Europe,2030,31828.82689,0.110672359
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Rest of Europe,2035,35366.11895,0.111134855
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Rest of Europe,2040,38967.94883,0.101844081
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Rest of Europe,2045,42422.96287,0.088662969
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Rest of Europe,2050,45700.8713,0.077267315
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Rest of Europe,2055,48948.37166,0.071059922
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Rest of Europe,2060,52356.51049,0.069627216
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Rest of Europe,2065,55997.83075,0.069548567
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Rest of Europe,2070,59711.12446,0.066311385
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Rest of Europe,2075,63389.69227,0.061606072
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Rest of Europe,2080,67183.3054,0.059845899
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Rest of Europe,2085,71177.69527,0.059455096
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Rest of Europe,2090,75514.88948,0.060934738
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Rest of Europe,2095,80205.24111,0.062111614
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Rest of Europe,2100,85186.35794,0.06210463
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Romania,2010,10896.39567,0
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Romania,2015,12090.60845,0.109597046
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Romania,2020,14517.5712,0.200731233
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Romania,2025,17625.50286,0.21408069
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Romania,2030,21529.92705,0.221521293
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Romania,2035,25973.39308,0.206385559
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Romania,2040,30649.76102,0.180044553
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Romania,2045,35317.13985,0.152281084
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Romania,2050,40022.44599,0.133230102
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Romania,2055,44670.2057,0.116128827
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Romania,2060,49881.00025,0.116650337
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Romania,2065,55304.61995,0.108731174
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Romania,2070,60823.23842,0.099785849
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Romania,2075,66214.17418,0.08863283
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Romania,2080,71684.36496,0.082613592
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Romania,2085,77249.11987,0.077628572
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Romania,2090,83183.52669,0.076821676
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Romania,2095,89389.78732,0.074609251
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Romania,2100,95609.44239,0.069579034
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Russian Federation,2010,14095.85814,0
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Russian Federation,2015,17171.49804,0.218194583
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Russian Federation,2020,20830.66297,0.213095266
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Russian Federation,2025,25318.69741,0.215453269
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Russian Federation,2030,30950.39607,0.222432401
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Russian Federation,2035,37027.01912,0.196334258
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Russian Federation,2040,42553.68953,0.149260474
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Russian Federation,2045,47047.23716,0.105597133
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Russian Federation,2050,50517.44555,0.073760089
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Russian Federation,2055,53663.35058,0.062273636
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Russian Federation,2060,57325.75341,0.068247748
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Russian Federation,2065,61202.79111,0.067631692
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Russian Federation,2070,64716.08336,0.057404118
SSP1,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Russian Federation,2075,67665.24959,0.045570839
